"propadult","temperature","taxa"
"0.000513749601743099","1","HYOS"
"0.000524124469983693","1","HYOS"
"0.000545280795405744","1","HYOS"
"0.000580734524906427","1","HYOS"
"0.000648315835467131","1","HYOS"
"0.000748581190554331","1","HYOS"
"0.00079984142047514","1","HYOS"
"0.000795136326911579","1","HYOS"
"0.000772923511577521","1","HYOS"
"0.000742561893463889","1","HYOS"
"0.000717263045460559","1","HYOS"
"0.000694400758033135","1","HYOS"
"0.000671289869303879","1","HYOS"
"0.000650130232231768","1","HYOS"
"0.000630183674192384","1","HYOS"
"0.000612109902343091","1","HYOS"
"0.000597527474291133","1","HYOS"
"0.000585353167815679","1","HYOS"
"0.00505891064378674","1","HYOS"
"0.000293757739391095","1","HYOS"
"0.000293193613661919","1","HYOS"
"0.000314153986125969","1","HYOS"
"0.000333241520149387","1","HYOS"
"0.000350380320122392","1","HYOS"
"0.000367088499959774","1","HYOS"
"0.000383422010241137","1","HYOS"
"0.000399064629655874","1","HYOS"
"0.000416616275486888","1","HYOS"
"0.000443219366530148","1","HYOS"
"0.000482504924159899","1","HYOS"
"0.000551225327622519","1","HYOS"
"0.00065445579329426","1","HYOS"
"0.000708033772284204","1","HYOS"
"0.000702143935523223","1","HYOS"
"0.000678614681039748","1","HYOS"
"0.000646680332096496","1","HYOS"
"0.000620379105836104","1","HYOS"
"0.000596973916173234","1","HYOS"
"0.0005735479361757","1","HYOS"
"0.000552308491610619","1","HYOS"
"0.00053245446137844","1","HYOS"
"0.000514548986855387","1","HYOS"
"0.000500143451288069","1","HYOS"
"0.000488108330837108","1","HYOS"
"0.000478789677709038","1","HYOS"
"0.000470989830665926","1","HYOS"
"0.000465475864856534","1","HYOS"
"0.000461991650149097","1","HYOS"
"0.000460227199367867","1","HYOS"
"0.000459506096054628","1","HYOS"
"0.000461576197437643","1","HYOS"
"0.000465698208033463","1","HYOS"
"0.000471208456881837","1","HYOS"
"0.000480813288349806","1","HYOS"
"0.000501008829715765","1","HYOS"
"0.000535187681532768","1","HYOS"
"0.000600465372549948","1","HYOS"
"0.000699404645304194","1","HYOS"
"0.000749633022163537","1","HYOS"
"0.00074283174466427","1","HYOS"
"0.000718909830364988","1","HYOS"
"0.000686983761591291","1","HYOS"
"0.000660655063699221","1","HYOS"
"0.00063717764756869","1","HYOS"
"0.000613687349680602","1","HYOS"
"0.000592369630260598","1","HYOS"
"0.000572427676690592","1","HYOS"
"0.000554453591313443","1","HYOS"
"0.000540018828686733","1","HYOS"
"0.000528007498870863","1","HYOS"
"0.000518726900222331","1","HYOS"
"0.000511021956526942","1","HYOS"
"0.000505654726644564","1","HYOS"
"0.000502356735872063","1","HYOS"
"0.000500843923787608","1","HYOS"
"0.000500460186629751","1","HYOS"
"0.000502932275565716","1","HYOS"
"0.000507523034747259","1","HYOS"
"0.000513578247663217","1","HYOS"
"0.000523951124434327","1","HYOS"
"0.000545104914305906","1","HYOS"
"0.000580555196651361","1","HYOS"
"0.000648129707342249","1","HYOS"
"0.000748392911751912","1","HYOS"
"0.000799652163696801","1","HYOS"
"0.000794941537790528","1","HYOS"
"0.000772724180700836","1","HYOS"
"0.000742358253616255","1","HYOS"
"0.000717056877702216","1","HYOS"
"0.000694193448278829","1","HYOS"
"0.00067108220620841","1","HYOS"
"0.000649922960630425","1","HYOS"
"0.00062997736526689","1","HYOS"
"0.000611904901921514","1","HYOS"
"0.000597323957122094","1","HYOS"
"0.00058515122741346","1","HYOS"
"0.00505738769939013","1","HYOS"
"0.000293716246598311","1","HYOS"
"0.000293159155537172","1","HYOS"
"0.000314122279297563","1","HYOS"
"0.000333212011020349","1","HYOS"
"0.00035035257636563","1","HYOS"
"0.000367062064699575","1","HYOS"
"0.000383396504041251","1","HYOS"
"0.000399039707473424","1","HYOS"
"0.000416591518602499","1","HYOS"
"0.000443194416300358","1","HYOS"
"0.000482479353326579","1","HYOS"
"0.000551198212818622","1","HYOS"
"0.000654427313720223","1","HYOS"
"0.00070800391546213","1","HYOS"
"0.000702112116236617","1","HYOS"
"0.000678581239031071","1","HYOS"
"0.000646645438364512","1","HYOS"
"0.000620343138767306","1","HYOS"
"0.000596937167293838","1","HYOS"
"0.000573510567218664","1","HYOS"
"0.000552270652150022","1","HYOS"
"0.000532416250230495","1","HYOS"
"0.000514510451234017","1","HYOS"
"0.00050010460676733","1","HYOS"
"0.000488069156077278","1","HYOS"
"0.00047875018245261","1","HYOS"
"0.000470949968722412","1","HYOS"
"0.000465435591753779","1","HYOS"
"0.000461950927525293","1","HYOS"
"0.000460185957012315","1","HYOS"
"0.000459464233042908","1","HYOS"
"0.000461533637905256","1","HYOS"
"0.000465654864529205","1","HYOS"
"0.000471164227403758","1","HYOS"
"0.000480767911244337","1","HYOS"
"0.000500962048627046","1","HYOS"
"0.000535139070950469","1","HYOS"
"0.000600413632726424","1","HYOS"
"0.000699350572163716","1","HYOS"
"0.000749576914094219","1","HYOS"
"0.00074277257543734","1","HYOS"
"0.000718848175374143","1","HYOS"
"0.000686919879090415","1","HYOS"
"0.000660589620475575","1","HYOS"
"0.000637111158125928","1","HYOS"
"0.000613620104866993","1","HYOS"
"0.000592301900841435","1","HYOS"
"0.000572359653326588","1","HYOS"
"0.000554385379464584","1","HYOS"
"0.000539950478512692","1","HYOS"
"0.000527939010346556","1","HYOS"
"0.000518658329227118","1","HYOS"
"0.000510953273521233","1","HYOS"
"0.000505585904462692","1","HYOS"
"0.00050228776203908","1","HYOS"
"0.00050077473778376","1","HYOS"
"0.000500390695660684","1","HYOS"
"0.00050286241548237","1","HYOS"
"0.00050745274239964","1","HYOS"
"0.000513507445789014","1","HYOS"
"0.000523879496701114","1","HYOS"
"0.000545032235450917","1","HYOS"
"0.000580481089262445","1","HYOS"
"0.000648052784374198","1","HYOS"
"0.000748315092824071","1","HYOS"
"0.000799573933556695","1","HYOS"
"0.000794861015202377","1","HYOS"
"0.000772641776234447","1","HYOS"
"0.000742274064220579","1","HYOS"
"0.000716971640160557","1","HYOS"
"0.000694107735911189","1","HYOS"
"0.000670996345271218","1","HYOS"
"0.000649837259250037","1","HYOS"
"0.000629892059678442","1","HYOS"
"0.000611820135145073","1","HYOS"
"0.00059723980145082","1","HYOS"
"0.000585067721470214","1","HYOS"
"0.0050567579027384","1","HYOS"
"0.00029369908374897","1","HYOS"
"0.000293144902249051","1","HYOS"
"0.00031410916393428","1","HYOS"
"0.000333199804582988","1","HYOS"
"0.000350341100012249","1","HYOS"
"0.000367051129439258","1","HYOS"
"0.000383385952912321","1","HYOS"
"0.000399029397740507","1","HYOS"
"0.000416581277052281","1","HYOS"
"0.000443184094559759","1","HYOS"
"0.000482468774622676","1","HYOS"
"0.000551186995102468","1","HYOS"
"0.000654415531054393","1","HYOS"
"0.00070799156268688","1","HYOS"
"0.000702098951294046","1","HYOS"
"0.00067856740253502","1","HYOS"
"0.000646631001098046","1","HYOS"
"0.000620328257306295","1","HYOS"
"0.000596921962269726","1","HYOS"
"0.000573495105555209","1","HYOS"
"0.000552254995738238","1","HYOS"
"0.000532400439956502","1","HYOS"
"0.000514494506630852","1","HYOS"
"0.000500088534275836","1","HYOS"
"0.000488052946861428","1","HYOS"
"0.000478733840536337","1","HYOS"
"0.000470933474983773","1","HYOS"
"0.000465418927781453","1","HYOS"
"0.000461934077435033","1","HYOS"
"0.000460168891739999","1","HYOS"
"0.000459446910811593","1","HYOS"
"0.000461516027309163","1","HYOS"
"0.000465636929363669","1","HYOS"
"0.000471145925440495","1","HYOS"
"0.000480749134187929","1","HYOS"
"0.000500942690355399","1","HYOS"
"0.000535118955318163","1","HYOS"
"0.000600392221743671","1","HYOS"
"0.000699328195013282","1","HYOS"
"0.000749553694223824","1","HYOS"
"0.00074274808824896","1","HYOS"
"0.000718822659080816","1","HYOS"
"0.000686893440631071","1","HYOS"
"0.000660562535838176","1","HYOS"
"0.000637083640264602","1","HYOS"
"0.000613592274162026","1","HYOS"
"0.000592273869359303","1","HYOS"
"0.000572331499973076","1","HYOS"
"0.000554357147878874","1","HYOS"
"0.000539922189446362","1","HYOS"
"0.000527910663772246","1","HYOS"
"0.000518629948255884","1","HYOS"
"0.000510924845903644","1","HYOS"
"0.00050555741893347","1","HYOS"
"0.00050225921341194","1","HYOS"
"0.00050074610098417","1","HYOS"
"0.000500361932245796","1","HYOS"
"0.000502833498875304","1","HYOS"
"0.000507423646427458","1","HYOS"
"0.000513478138434072","1","HYOS"
"0.000523849846980478","1","HYOS"
"0.000545002150042794","1","HYOS"
"0.000580450411815105","1","HYOS"
"0.000648020940444235","1","HYOS"
"0.000748282876771646","1","HYOS"
"0.000799541546069434","1","HYOS"
"0.000794827677671641","1","HYOS"
"0.000772607658826599","1","HYOS"
"0.000742239207197098","1","HYOS"
"0.000716936348649963","1","HYOS"
"0.00069407224734582","1","HYOS"
"0.00067096079476701","1","HYOS"
"0.000649801774414106","1","HYOS"
"0.000629856738335782","1","HYOS"
"0.000611785036518409","1","HYOS"
"0.000597204955479959","1","HYOS"
"0.000585033144139654","1","HYOS"
"0.00505649711715517","1","HYOS"
"0.000293691976293111","1","HYOS"
"0.000293138999659031","1","HYOS"
"0.000314103732561946","1","HYOS"
"0.000333194749593541","1","HYOS"
"0.000350336347341069","1","HYOS"
"0.000367046600819733","1","HYOS"
"0.000383381583341335","1","HYOS"
"0.000399025128106323","1","HYOS"
"0.000416577035621202","1","HYOS"
"0.000443179819883305","1","HYOS"
"0.0004824643934883","1","HYOS"
"0.000551182349277292","1","HYOS"
"0.000654410651198667","1","HYOS"
"0.000707986446664123","1","HYOS"
"0.000702093498864907","1","HYOS"
"0.000678561671944825","1","HYOS"
"0.00064662502166831","1","HYOS"
"0.000620322093888665","1","HYOS"
"0.000596915664827844","1","HYOS"
"0.000573488701807811","1","HYOS"
"0.000552248511319322","1","HYOS"
"0.000532393891799884","1","HYOS"
"0.000514487902826168","1","HYOS"
"0.000500081877490165","1","HYOS"
"0.000488046233434032","1","HYOS"
"0.00047872707213259","1","HYOS"
"0.000470926643682183","1","HYOS"
"0.000465412025954788","1","HYOS"
"0.000461927098502504","1","HYOS"
"0.000460161823661742","1","HYOS"
"0.00045943973628166","1","HYOS"
"0.000461508733317443","1","HYOS"
"0.000465629500911678","1","HYOS"
"0.000471138345034406","1","HYOS"
"0.00048074135696919","1","HYOS"
"0.000500934672362385","1","HYOS"
"0.000535110623581818","1","HYOS"
"0.00060038335340905","1","HYOS"
"0.000699318926394411","1","HYOS"
"0.000749544076446833","1","HYOS"
"0.000742737945460274","1","HYOS"
"0.000718812089964974","1","HYOS"
"0.000686882489493412","1","HYOS"
"0.000660551317001631","1","HYOS"
"0.000637072241941055","1","HYOS"
"0.000613580746216133","1","HYOS"
"0.000592262258211644","1","HYOS"
"0.0005723198383072","1","HYOS"
"0.000554345453769544","1","HYOS"
"0.000539910471487843","1","HYOS"
"0.000527898921950294","1","HYOS"
"0.000518618192140772","1","HYOS"
"0.000510913070417363","1","HYOS"
"0.000505545619405946","1","HYOS"
"0.000502247387690935","1","HYOS"
"0.000500734238678734","1","HYOS"
"0.000500350017425751","1","HYOS"
"0.000502821520527354","1","HYOS"
"0.000507411593703989","1","HYOS"
"0.000513465998065803","1","HYOS"
"0.000523837564701442","1","HYOS"
"0.000544989687181752","1","HYOS"
"0.000580437703582524","1","HYOS"
"0.00064800774882993","1","HYOS"
"0.000748269530793134","1","HYOS"
"0.000799528128865952","1","HYOS"
"0.000794813866727153","1","HYOS"
"0.000772593524668614","1","HYOS"
"0.00074222476652612","1","HYOS"
"0.000716921727888807","1","HYOS"
"0.000694057544868957","1","HYOS"
"0.000670946066556784","1","HYOS"
"0.00064978707334167","1","HYOS"
"0.000629842104931162","1","HYOS"
"0.000611770495317937","1","HYOS"
"0.000597190518888589","1","HYOS"
"0.000585018818778362","1","HYOS"
"0.00505638907294651","1","HYOS"
"0.000293689031537261","1","HYOS"
"0.000293136554095832","1","HYOS"
"0.000314101482230186","1","HYOS"
"0.000333192655200979","1","HYOS"
"0.00035033437820082","1","HYOS"
"0.000367044724504096","1","HYOS"
"0.000383379772917863","1","HYOS"
"0.00039902335908348","1","HYOS"
"0.000416575278277848","1","HYOS"
"0.000443178048759396","1","HYOS"
"0.000482462578249163","1","HYOS"
"0.000551180424360688","1","HYOS"
"0.000654408629305936","1","HYOS"
"0.000707984326910125","1","HYOS"
"0.000702091239718778","1","HYOS"
"0.000678559297541216","1","HYOS"
"0.000646622544157223","1","HYOS"
"0.000620319540141215","1","HYOS"
"0.000596913055546289","1","HYOS"
"0.000573486048477305","1","HYOS"
"0.000552245824561173","1","HYOS"
"0.00053239117863046","1","HYOS"
"0.00051448516659727","1","HYOS"
"0.000500079119306784","1","HYOS"
"0.000488043451779181","1","HYOS"
"0.000478724267696093","1","HYOS"
"0.000470923813181544","1","HYOS"
"0.000465409166229423","1","HYOS"
"0.000461924206825381","1","HYOS"
"0.000460158895043848","1","HYOS"
"0.000459436763551892","1","HYOS"
"0.000461505711084708","1","HYOS"
"0.000465626422960876","1","HYOS"
"0.000471135204116427","1","HYOS"
"0.000480738134496316","1","HYOS"
"0.000500931350117979","1","HYOS"
"0.000535107171329283","1","HYOS"
"0.000600379678804416","1","HYOS"
"0.000699315085914056","1","HYOS"
"0.000749540091274003","1","HYOS"
"0.00074273374273208","1","HYOS"
"0.000718807710574516","1","HYOS"
"0.000686877951800665","1","HYOS"
"0.000660546668378139","1","HYOS"
"0.000637067518938754","1","HYOS"
"0.000613575969497129","1","HYOS"
"0.000592257447010897","1","HYOS"
"0.000572315006167369","1","HYOS"
"0.000554340608179861","1","HYOS"
"0.000539905616009187","1","HYOS"
"0.000527894056576264","1","HYOS"
"0.000518613320836441","1","HYOS"
"0.000510908191077904","1","HYOS"
"0.000505540730095613","1","HYOS"
"0.000502242487517243","1","HYOS"
"0.00050072932333529","1","HYOS"
"0.000500345080310609","1","HYOS"
"0.000502816557076238","1","HYOS"
"0.000507406599420994","1","HYOS"
"0.000513460967451464","1","HYOS"
"0.000523832475268287","1","HYOS"
"0.00054498452290326","1","HYOS"
"0.00058043243760804","1","HYOS"
"0.000648002282526225","1","HYOS"
"0.000748264000488482","1","HYOS"
"0.000799522569011819","1","HYOS"
"0.000794808143685258","1","HYOS"
"0.000772587667669896","1","HYOS"
"0.000742218782494637","1","HYOS"
"0.000716915669214853","1","HYOS"
"0.000694051452319438","1","HYOS"
"0.000670939963331124","1","HYOS"
"0.000649780981349987","1","HYOS"
"0.000629836040969064","1","HYOS"
"0.000611764469553204","1","HYOS"
"0.000597184536461918","1","HYOS"
"0.000585012882433209","1","HYOS"
"0.00505634429990229","1","HYOS"
"0.000293687811223371","1","HYOS"
"0.000293135540647464","1","HYOS"
"0.000314100549685658","1","HYOS"
"0.000333191787277431","1","HYOS"
"0.000350333562181449","1","HYOS"
"0.000367043946950729","1","HYOS"
"0.000383379022669558","1","HYOS"
"0.000399022625990817","1","HYOS"
"0.000416574550024233","1","HYOS"
"0.000443177314793992","1","HYOS"
"0.000482461826000989","1","HYOS"
"0.000551179626660024","1","HYOS"
"0.000654407791415941","1","HYOS"
"0.000707983448464001","1","HYOS"
"0.000702090303506077","1","HYOS"
"0.000678558313563823","1","HYOS"
"0.00064662151745039","1","HYOS"
"0.000620318481840711","1","HYOS"
"0.000596911974231413","1","HYOS"
"0.00057348494890766","1","HYOS"
"0.000552244711138366","1","HYOS"
"0.000532390054262153","1","HYOS"
"0.000514484032672477","1","HYOS"
"0.000500077976283409","1","HYOS"
"0.000488042299028536","1","HYOS"
"0.000478723105504012","1","HYOS"
"0.000470922640187672","1","HYOS"
"0.000465407981123925","1","HYOS"
"0.000461923008478085","1","HYOS"
"0.000460157681387181","1","HYOS"
"0.000459435531613975","1","HYOS"
"0.000461504458631329","1","HYOS"
"0.000465625147416323","1","HYOS"
"0.000471133902476464","1","HYOS"
"0.000480736799057812","1","HYOS"
"0.00050092997333149","1","HYOS"
"0.000535105740663983","1","HYOS"
"0.000600378155990877","1","HYOS"
"0.000699313494356024","1","HYOS"
"0.000749538439749989","1","HYOS"
"0.000742732001046951","1","HYOS"
"0.000718805895675532","1","HYOS"
"0.000686876071296834","1","HYOS"
"0.00066054474190126","1","HYOS"
"0.000637065561636733","1","HYOS"
"0.000613573989932773","1","HYOS"
"0.000592255453155568","1","HYOS"
"0.000572313003633388","1","HYOS"
"0.000554338600070871","1","HYOS"
"0.000539903603800845","1","HYOS"
"0.000527892040265831","1","HYOS"
"0.000518611302067039","1","HYOS"
"0.000510906168977131","1","HYOS"
"0.000505538703861149","1","HYOS"
"0.000502240456779105","1","HYOS"
"0.000500727286308689","1","HYOS"
"0.00050034303425938","1","HYOS"
"0.000502814500108718","1","HYOS"
"0.000507404529673806","1","HYOS"
"0.000513458882645316","1","HYOS"
"0.000523830366083626","1","HYOS"
"0.00054498238269792","1","HYOS"
"0.000580430255253825","1","HYOS"
"0.000648000017145678","1","HYOS"
"0.000748261708578081","1","HYOS"
"0.000799520264849239","1","HYOS"
"0.000794805771888126","1","HYOS"
"0.000772585240353308","1","HYOS"
"0.00074221630252875","1","HYOS"
"0.000716913158312199","1","HYOS"
"0.000694048927375375","1","HYOS"
"0.000670937433960385","1","HYOS"
"0.000649778456632962","1","HYOS"
"0.000629833527866451","1","HYOS"
"0.000611761972278882","1","HYOS"
"0.000597182057146391","1","HYOS"
"0.000585010422213415","1","HYOS"
"0.00505632574442886","1","HYOS"
"0.00029368730548032","1","HYOS"
"0.000293135120636918","1","HYOS"
"0.000314100163204553","1","HYOS"
"0.000333191427577539","1","HYOS"
"0.000350333223992444","1","HYOS"
"0.000367043624703326","1","HYOS"
"0.000383378711738241","1","HYOS"
"0.00039902232216928","1","HYOS"
"0.00041657424820801","1","HYOS"
"0.000443177010610406","1","HYOS"
"0.000482461514240123","1","HYOS"
"0.000551179296061648","1","HYOS"
"0.000654407444161248","1","HYOS"
"0.00070798308440098","1","HYOS"
